ID_code	V1	V2	V3	V4	V5	Location	Lat	Long	Elevation	Location.description	Notes	Alex.GPS.point	Collector	Avg.Temp	Julyhigh	Julylow	JulyPrecip.mm.	GroupName	Group	QubitPCR.Conc	Ext.Qubit.conc.	Ext.260.280	Ext.260.230	Volume.to.pool.1	Leaf_date	Weight.of.sample..mg.	Numb.leaves	Leaf_weight	Sampling.Notes.y	DOY	Date	Flowering.date	Pop.x	Id	Pop_shift	Lat_shift	Long_shift	LocationName	Ice_time	O.HOM.	E.HOM.	N_SITES	F	INDV	N_DATA	N_GENOTYPES_FILTERED	N_MISS	F_MISS	PC1	PC2	PC3	PC4	PC5	PC6	Pop.y	Pop	map_colours_5g	Max_Admix_Group	lon_shift.utm	lat_shift.utm	lon.utm	lat.utm
PopATQ_17	0.015731	0.025934	1e-05	1e-05	0.958315	AtqasukDry	70.45373011	-157.4073879	22			NA	RobertHollister,JacobHarris	NA	15	6	NA	AK1	Alaska	65.8	66.4	1.49	0.99	3.799392097	2018-01-30	20	70	0.285714286		175	June242017	174	ATQ	17	ATQ	68	-168.5	AtqasukDryAlaska	20	7550	9009.9	12599	-0.40675	PopATQ_17	9285	0	11	0.00118471	-0.011895955935199	-0.00234183453534211	-0.0788081828471533	-0.0171130365380714	-0.0040430582305144	-0.0258380910379655	PopATQ	ATQ	deepskyblue	V5	-482266.031090194	2370413.27355977	-823580.626852135	1979244.6780759
PopATQ_18	1e-05	0.027298	1e-05	1e-05	0.972672	AtqasukDry	70.45373011	-157.4073879	22			NA	RobertHollister,JacobHarris	NA	15	6	NA	AK1	Alaska	43	33.6	1.79	1.23	5.813953488	2018-01-30	21	24	0.875		175	June242017	174	ATQ	18	ATQ	68	-168.5	AtqasukDryAlaska	20	9009	8987.9	12569	0.00588	PopATQ_18	9285	0	35	0.00376952	-0.0116737599542042	0.00179259287048292	-0.0671271888360539	-0.00963632483812718	-0.0053047638804785	-0.0333690625678883	PopATQ	ATQ	deepskyblue	V5	-482266.031090194	2370413.27355977	-823580.626852135	1979244.6780759
PopATQ_19	0.012759	0.087385	1e-05	0.009916	0.889931	AtqasukDry	70.45373011	-157.4073879	22			NA	RobertHollister,JacobHarris	NA	15	6	NA	AK1	Alaska	61.8	107	2.04	1.49	4.045307443	2018-01-30	22	20	1.1		175	June242017	174	ATQ	19	ATQ	68	-168.5	AtqasukDryAlaska	20	9100	8967.4	12543	0.03709	PopATQ_19	9285	0	41	0.00441572	-0.0122373556694887	-0.000309922272907191	-0.0580850375042334	-0.0138989364557031	-0.00742613517233322	-0.0217030314470742	PopATQ	ATQ	deepskyblue	V5	-482266.031090194	2370413.27355977	-823580.626852135	1979244.6780759
PopATQ_21	1e-05	0.033893	1e-05	0.033784	0.932303	AtqasukDry	70.45373011	-157.4073879	22			NA	RobertHollister,JacobHarris	NA	15	6	NA	AK1	Alaska	102	268	1.8	1.31	2.450980392		NA	NA	NA		175	June242017	174	ATQ	21	ATQ	68	-168.5	AtqasukDryAlaska	20	8978	8982.5	12563	-0.00125	PopATQ_21	9285	0	45	0.00484653	-0.011668846927579	0.00102269360796326	-0.0649668298102673	-0.00267223139856847	-0.00473458916927737	-0.0208471103078722	PopATQ	ATQ	deepskyblue	V5	-482266.031090194	2370413.27355977	-823580.626852135	1979244.6780759
PopATQ_22	0.021312	0.051076	1e-05	1e-05	0.927591	AtqasukDry	70.45373011	-157.4073879	22			NA	RobertHollister,JacobHarris	NA	15	6	NA	AK1	Alaska	46	146	1.67	1.2	5.434782609	2018-01-30	20	70	0.285714286		175	June242017	174	ATQ	22	ATQ	68	-168.5	AtqasukDryAlaska	20	7483	9002.8	12593	-0.42332	PopATQ_22	9285	0	19	0.00204631	-0.011906119304167	-0.00149552434970495	-0.0744432504015453	-0.0157912775959013	-0.00847991526041504	-0.0366409786628077	PopATQ	ATQ	deepskyblue	V5	-482266.031090194	2370413.27355977	-823580.626852135	1979244.6780759
PopATQ_23	1e-05	0.040449	1e-05	1e-05	0.959521	AtqasukDry	70.45373011	-157.4073879	22			NA	RobertHollister,JacobHarris	NA	15	6	NA	AK1	Alaska	75	150	1.74	1.37	3.333333333	2018-01-30	21	84	0.25		175	June242017	174	ATQ	23	ATQ	68	-168.5	AtqasukDryAlaska	20	8927	8964.4	12536	-0.01047	PopATQ_23	9285	0	54	0.00581583	-0.0120934233775579	0.00130635892890622	-0.0675064358055359	-0.00911199584308048	-0.00614659977443808	-0.0292727140242715	PopATQ	ATQ	deepskyblue	V5	-482266.031090194	2370413.27355977	-823580.626852135	1979244.6780759
PopATQ_25	0.011626	0.007051	1e-05	1e-05	0.981303	AtqasukDry	70.45373011	-157.4073879	22			NA	RobertHollister,JacobHarris	NA	15	6	NA	AK1	Alaska	63.2	72.4	1.8	1.34	3.955696203	2018-01-30	23	23	1		175	June242017	174	ATQ	25	ATQ	68	-168.5	AtqasukDryAlaska	20	8042	9008.9	12598	-0.26938	PopATQ_25	9285	0	15	0.00161551	-0.0107362699842458	-0.000973999071180189	-0.0753732089416538	-0.0109817310350399	-0.00665593801961486	-0.0180128603975191	PopATQ	ATQ	deepskyblue	V5	-482266.031090194	2370413.27355977	-823580.626852135	1979244.6780759
PopATQ_30	1e-05	0.048764	1e-05	1e-05	0.951206	AtqasukDry	70.45373011	-157.4073879	22			NA	RobertHollister,JacobHarris	NA	15	6	NA	AK2	Alaska	56.6	43.4	1.78	1.27	4.416961131	2018-01-30	20	22	0.909090909		175	June242017	174	ATQ	30	ATQ	68	-168.5	AtqasukDryAlaska	20	9149	9011.9	12603	0.03818	PopATQ_30	9285	0	32	0.00344642	-0.0125217248731863	0.000985128542700054	-0.0683818476788957	-0.0155311383101571	0.00677225782617527	-0.0292276067876622	PopATQ	ATQ	deepskyblue	V5	-482266.031090194	2370413.27355977	-823580.626852135	1979244.6780759
PopATQ_36	1e-05	0.014044	1e-05	0.016275	0.969662	AtqasukDry	70.45373011	-157.4073879	22			NA	RobertHollister,JacobHarris	NA	15	6	NA	AK1	Alaska	78.8	81.6	1.42	0.83	3.172588832	2018-01-30	19	22	0.863636364		175	June242017	174	ATQ	36	ATQ	68	-168.5	AtqasukDryAlaska	20	9063	8984.3	12565	0.02199	PopATQ_36	9285	0	38	0.00409262	-0.0114743372769827	-0.00131391354061028	-0.0688774853722505	-0.00627987948153328	-0.00528317928336266	-0.0281561049798968	PopATQ	ATQ	deepskyblue	V5	-482266.031090194	2370413.27355977	-823580.626852135	1979244.6780759
PopATQ_37	1e-05	0.02751	1e-05	1e-05	0.97246	AtqasukDry	70.45373011	-157.4073879	22			NA	RobertHollister,JacobHarris	NA	15	6	NA	AK1	Alaska	54.4	33.2	1.8	1.41	4.595588235	2018-01-30	19	27	0.703703704		175	June242017	174	ATQ	37	ATQ	68	-168.5	AtqasukDryAlaska	20	9020	8993.3	12577	0.00744	PopATQ_37	9285	0	34	0.00366182	-0.0122893880621698	0.00157331524280576	-0.0647094769543756	-0.00211274255433722	-0.00063265839111365	-0.0277968551940176	PopATQ	ATQ	deepskyblue	V5	-482266.031090194	2370413.27355977	-823580.626852135	1979244.6780759
PopAXE_11	1e-05	1e-05	1e-05	0.26988	0.73009	AxelHeiberg	79.41508333	-90.74811111	NA	717		NA	PaulSokoloff	-2	0	-4	NA	ELL1	Nunavut	83.2	26	1.75	1.09	3.004807692	2018-02-16	21	29	0.724137931		193	July122017	NA	AXE	11	AXE	79	-104	AxelHeibergIsland	2	6204	6326.2	8960	-0.04641	PopAXE_11	9285	0	95	0.0102316	-0.0123142106999231	0.0114251483068443	-0.0261804440384382	0.0397982213370298	0.011040874145346	-0.0572429387727013	PopAXE	AXE	deepskyblue	V5	-1163106.18124332	289994.941263956	-1153128.66154029	15057.2589765764
PopAXE_13	1e-05	0.072158	1e-05	0.265673	0.662149	AxelHeiberg	79.41508333	-90.74811111	NA	717		NA	PaulSokoloff	-2	0	-4	NA	ELL1	Nunavut	74.8	14.6	1.76	1.07	3.342245989	2018-02-27	23	26	0.884615385		193	July122017	NA	AXE	13	AXE	79	-104	AxelHeibergIsland	2	6256	6354.2	8992	-0.03722	PopAXE_13	9285	0	46	0.00495423	-0.0130973432910627	0.0139914187683536	-0.0167275354399684	0.0330962312858683	0.00665361566106683	-0.060460713195455	PopAXE	AXE	deepskyblue	V5	-1163106.18124332	289994.941263956	-1153128.66154029	15057.2589765764
PopAXE_14	1e-05	1e-05	1e-05	0.343627	0.656343	AxelHeiberg	79.41508333	-90.74811111	NA	717		NA	PaulSokoloff	-2	0	-4	NA	ELL1	Nunavut	49.8	58.6	NA	NA	5.020080321		NA	NA	NA		193	July122017	NA	AXE	14	AXE	79	-104	AxelHeibergIsland	2	6152	6334.4	8968	-0.06925	PopAXE_14	9285	0	54	0.00581583	-0.0134344786489932	0.0138306860519174	-0.0207308127166553	0.0535720193149113	0.0123360635092184	-0.055983227125696	PopAXE	AXE	deepskyblue	V5	-1163106.18124332	289994.941263956	-1153128.66154029	15057.2589765764
PopAXE_21	1e-05	0.009734	1e-05	0.298111	0.692135	AxelHeiberg	79.41508333	-90.74811111	NA	717		NA	PaulSokoloff	-2	0	-4	NA	ELL1	Nunavut	70	137	NA	NA	3.571428571		NA	NA	NA		193	July122017	NA	AXE	21	AXE	79	-104	AxelHeibergIsland	2	6092	6359.9	9005	-0.10126	PopAXE_21	9285	0	44	0.00473883	-0.0136171942345928	0.0138014349261094	-0.0207177793008553	0.0392178712158109	0.00769780926885166	-0.0539587653283511	PopAXE	AXE	deepskyblue	V5	-1163106.18124332	289994.941263956	-1153128.66154029	15057.2589765764
PopAXE_26	1.6e-05	1e-05	1e-05	0.281488	0.718476	AxelHeiberg	79.41508333	-90.74811111	NA	717		NA	PaulSokoloff	-2	0	-4	NA	ELL1	Nunavut	59.6	42.2	NA	NA	4.194630872		NA	NA	NA		193	July122017	NA	AXE	26	AXE	79	-104	AxelHeibergIsland	2	6097	6202.1	8774	-0.04086	PopAXE_26	9285	0	351	0.0378029	-0.0122576192062374	0.0103933890240796	-0.0262102270354013	0.0449770527500426	0.0118516696927241	-0.0549906676462748	PopAXE	AXE	deepskyblue	V5	-1163106.18124332	289994.941263956	-1153128.66154029	15057.2589765764
PopAXE_27	1e-05	0.077332	1e-05	0.2663	0.656348	AxelHeiberg	79.41508333	-90.74811111	NA	717		NA	PaulSokoloff	-2	0	-4	NA	ELL1	Nunavut	11.8	57.4	NA	NA	21.18644068		NA	NA	NA		193	July122017	NA	AXE	27	AXE	79	-104	AxelHeibergIsland	2	6246	6330.7	8958	-0.03223	PopAXE_27	9285	0	89	0.00958535	-0.0136027843191047	0.0151612742345688	-0.020849951580124	0.0313736810086439	0.0113823389685315	-0.0515940676323904	PopAXE	AXE	deepskyblue	V5	-1163106.18124332	289994.941263956	-1153128.66154029	15057.2589765764
PopAXE_2	1e-05	1e-05	1e-05	0.286206	0.713764	AxelHeiberg	79.41508333	-90.74811111	NA	717		NA	PaulSokoloff	-2	0	-4	NA	ELL1	Nunavut	55.6	74	NA	NA	4.496402878		NA	NA	NA		193	July122017	NA	AXE	2	AXE	79	-104	AxelHeibergIsland	2	6125	6335.4	8968	-0.07992	PopAXE_2	9285	0	67	0.00721594	-0.0134417392461187	0.0146378228444688	-0.0270630021299035	0.0456113551335577	0.015683996536258	-0.0589591388662046	PopAXE	AXE	deepskyblue	V5	-1163106.18124332	289994.941263956	-1153128.66154029	15057.2589765764
PopAXE_34	1e-05	0.019034	1e-05	0.333135	0.64781	AxelHeiberg	79.41508333	-90.74811111	NA	717		NA	PaulSokoloff	-2	0	-4	NA	ELL2	Nunavut	82	111	NA	NA	3.048780488		NA	NA	NA		193	July122017	NA	AXE	34	AXE	79	-104	AxelHeibergIsland	2	6251	6340.5	8978	-0.03395	PopAXE_34	9285	0	75	0.00807754	-0.0132286729312742	0.012804323241916	-0.0194444122628676	0.0521057079516087	0.0139755182067148	-0.0546022333937469	PopAXE	AXE	deepskyblue	V5	-1163106.18124332	289994.941263956	-1153128.66154029	15057.2589765764
PopAXE_6	1e-05	0.032813	1e-05	0.240337	0.72683	AxelHeiberg	79.41508333	-90.74811111	NA	717		NA	PaulSokoloff	-2	0	-4	NA	ELL1	Nunavut	25.6	84.6	NA	NA	9.765625		NA	NA	NA		193	July122017	NA	AXE	6	AXE	79	-104	AxelHeibergIsland	2	6277	6256.8	8858	0.00776	PopAXE_6	9285	0	141	0.0151858	-0.0131137173694085	0.0135509012907495	-0.026084320650653	0.0369663867754706	0.0129604164600605	-0.0558578419718126	PopAXE	AXE	deepskyblue	V5	-1163106.18124332	289994.941263956	-1153128.66154029	15057.2589765764
PopBARD_10	0.00615	1e-05	1e-05	1e-05	0.99382	BarrowDry	71.31502696	-156.5988572	5			NA	RobertHollister,JacobHarris	4	8	1	NA	AK1	Alaska	53.4	278	1.86	1.52	4.68164794		NA	NA	NA		189	July82017	183	BARD	10	BARD	71	-166	BarrowDryAlaska	20	8709	8853.2	12265	-0.04228	PopBARD_10	9285	0	83	0.00893915	-0.0108140361341475	0.000988963723929083	-0.0655249739765419	-0.0234150196553823	-0.00658912570251807	-0.0593098912030542	PopBARD	BARD	deepskyblue	V5	-503865.273538071	2020893.23217732	-813248.078354594	1879202.58963862
PopBARD_11	1e-05	0.227126	1e-05	0.119727	0.653127	BarrowDry	71.31502696	-156.5988572	5			NA	RobertHollister,JacobHarris	4	8	1	NA	AK1	Alaska	38.4	153	1.7	1.22	6.510416667		NA	NA	NA		189	July82017	183	BARD	11	BARD	71	-166	BarrowDryAlaska	20	7951	8945.6	12394	-0.28841	PopBARD_11	9285	0	1	0.000107701	-0.01271934861484	0.00864568673491065	-0.020833374716552	-0.0044165624950754	-0.00617134953946381	-0.0121244883395967	PopBARD	BARD	deepskyblue	V5	-503865.273538071	2020893.23217732	-813248.078354594	1879202.58963862
PopBARD_14	1e-05	0.250821	1e-05	1e-05	0.749149	BarrowDry	71.31502696	-156.5988572	5			NA	RobertHollister,JacobHarris	4	8	1	NA	AK1	Alaska	48.4	125	1.64	0.76	5.165289256		NA	NA	NA		189	July82017	183	BARD	14	BARD	71	-166	BarrowDryAlaska	20	7281	8897.7	12331	-0.47091	PopBARD_14	9285	0	26	0.00280022	-0.0125318511764015	0.00650719793447576	-0.0455327584898333	-0.0509585994969074	-0.00777199348623842	-0.0621919648835754	PopBARD	BARD	deepskyblue	V5	-503865.273538071	2020893.23217732	-813248.078354594	1879202.58963862
PopBARD_15	0.008208	1e-05	1e-05	1e-05	0.991762	BarrowDry	71.31502696	-156.5988572	5			NA	RobertHollister,JacobHarris	4	8	1	NA	AK1	Alaska	80.2	158	1.83	1.24	3.117206983		NA	NA	NA		189	July82017	183	BARD	15	BARD	71	-166	BarrowDryAlaska	20	8806	8897.4	12328	-0.02664	PopBARD_15	9285	0	37	0.00398492	-0.0119499213918542	0.000488825604449346	-0.0652874376582156	-0.0209700229746178	-0.0074072934298035	-0.0598183523724203	PopBARD	BARD	deepskyblue	V5	-503865.273538071	2020893.23217732	-813248.078354594	1879202.58963862
PopBARD_16	1e-05	1e-05	1e-05	0.044217	0.955753	BarrowDry	71.31502696	-156.5988572	5			NA	RobertHollister,JacobHarris	4	8	1	NA	AK1	Alaska	58	17.7	1.74	0.98	4.310344828	2018-01-31	23	21	1.095238095		189	July82017	183	BARD	16	BARD	71	-166	BarrowDryAlaska	20	8906	8904.1	12337	0.00055	PopBARD_16	9285	0	42	0.00452342	-0.011305596177541	-0.00138815524977971	-0.0579731410163306	0.0027511434370619	-0.00587022398728806	-0.0113270896340534	PopBARD	BARD	deepskyblue	V5	-503865.273538071	2020893.23217732	-813248.078354594	1879202.58963862
PopBARD_1	1.9e-05	0.164573	1e-05	0.044918	0.79048	BarrowDry	71.31502696	-156.5988572	5			NA	RobertHollister,JacobHarris	4	8	1	NA	AK1	Alaska	87.4	200	1.84	1.4	2.860411899		NA	NA	NA		189	July82017	183	BARD	1	BARD	71	-166	BarrowDryAlaska	20	8519	8947.6	12396	-0.1243	PopBARD_1	9285	0	2	0.000215401	-0.0119839083944191	0.00689001415875766	-0.0398539879895953	-0.00987698630846714	0.00108159444451025	-0.0177621714119874	PopBARD	BARD	deepskyblue	V5	-503865.273538071	2020893.23217732	-813248.078354594	1879202.58963862
PopBARD_2	0.007396	0.001307	1e-05	0.035954	0.955333	BarrowDry	71.31502696	-156.5988572	5			NA	RobertHollister,JacobHarris	4	8	1	NA	AK1	Alaska	82.4	145	1.65	0.83	3.033980583		NA	NA	NA		189	July82017	183	BARD	2	BARD	71	-166	BarrowDryAlaska	20	8854	8937.2	12383	-0.02415	PopBARD_2	9285	0	9	0.000969305	-0.012422210776999	-0.000593124593060973	-0.0575837619267563	-0.00206033332245793	-0.00130582043966397	-0.0228881090721015	PopBARD	BARD	deepskyblue	V5	-503865.273538071	2020893.23217732	-813248.078354594	1879202.58963862
PopBARD_37	1e-05	0.089522	1e-05	0.015391	0.895067	BarrowDry	71.31502696	-156.5988572	5			NA	RobertHollister,JacobHarris	4	8	1	NA	AK1	Alaska	75.2	91	1.65	1.13	3.324468085	2018-01-31	21	26	0.807692308		189	July82017	183	BARD	37	BARD	71	-166	BarrowDryAlaska	20	8807	8841.3	12250	-0.01007	PopBARD_37	9285	0	84	0.00904685	-0.0121202632596355	-0.00058393468443512	-0.0529399568887383	-0.0099244060588554	-0.00614629970543145	-0.028621095613583	PopBARD	BARD	deepskyblue	V5	-503865.273538071	2020893.23217732	-813248.078354594	1879202.58963862
PopBARD_38	1e-05	0.041846	1e-05	0.01229	0.945844	BarrowDry	71.31502696	-156.5988572	5			NA	RobertHollister,JacobHarris	4	8	1	NA	AK1	Alaska	84.4	36.6	1.84	1.23	2.962085308	2018-01-31	21	22	0.954545455		189	July82017	183	BARD	38	BARD	71	-166	BarrowDryAlaska	20	8743	8899.1	12328	-0.04551	PopBARD_38	9285	0	64	0.00689284	-0.0115061079875758	0.000978062099152852	-0.0567075696010675	-0.00693479107577365	-0.00499515654913585	-0.0190017661558977	PopBARD	BARD	deepskyblue	V5	-503865.273538071	2020893.23217732	-813248.078354594	1879202.58963862
PopBARD_9	1e-05	0.00632	1e-05	1e-05	0.99365	BarrowDry	71.31502696	-156.5988572	5			NA	RobertHollister,JacobHarris	4	8	1	NA	AK1	Alaska	35	218	1.77	1.06	7.142857143		NA	NA	NA		189	July82017	183	BARD	9	BARD	71	-166	BarrowDryAlaska	20	8760	8937.9	12383	-0.05164	PopBARD_9	9285	0	11	0.00118471	-0.0110251393555717	0.00174416264524328	-0.0645115120446891	-0.0210167388182076	-0.00665763034903276	-0.0578020611083248	PopBARD	BARD	deepskyblue	V5	-503865.273538071	2020893.23217732	-813248.078354594	1879202.58963862
PopBY1_14	1e-05	0.631565	1e-05	0.099982	0.268432	Bylot	73.15691	-79.96867	20			NA	EstherLévesqueandVincentMarie	4.5	2	-2	92	NUN	Nunavut	63	39	1.87	1.36	3.968253968	2018-03-05	23	24	0.958333333	Theexactfloweringdatecouldbedeterminedfromlookingatallphotostakenatthegoosecampattheendofthesummer.Pleaseremindmethisifyouhavenonewsendofseptembre	192	2017-07-11	180	BY	14	BY	73.15691	-79.96867	BylotIslandPos1	10.5	6666	7016.5	10010	-0.11709	PopBY1_14	9285	0	10	0.00107701	-0.0140646663330048	0.0192553671610942	0.0240984112007464	-0.0465255261872383	-0.00204063784289779	-0.0265578469134625	PopBY1	BY	yellow	V2	-1814632.34428116	-320991.853859361	-1814632.34428116	-320991.853859361
PopBY1_1	1.1e-05	0.599878	1e-05	0.064197	0.335904	Bylot	73.15691	-79.96867	20		Theexactfloweringdatecouldbedeterminedfromlookingatallphotostakenatthegoosecampattheendofthesummer.Pleaseremindmethisifyouhavenonewsendofseptembre	NA	EstherLévesqueandVincentMarie	4.5	2	-2	92	NUN	Nunavut	54.2	75.4	NA	NA	4.612546125		NA	NA	NA		192	2017-07-11	180	BY	1	BY	73.15691	-79.96867	BylotIslandPos1	10.5	6916	7005.8	9996	-0.03002	PopBY1_1	9285	0	20	0.00215401	-0.013628528549973	0.0166615344797206	0.0179132571871382	-0.051871490944811	-0.00675444522103009	-0.0246185297133895	PopBY1	BY	yellow	V2	-1814632.34428116	-320991.853859361	-1814632.34428116	-320991.853859361
PopBY1_5	1e-05	0.583878	1e-05	0.075436	0.340667	Bylot	73.15691	-79.96867	20			NA	EstherLévesqueandVincentMarie	4.5	2	-2	92	NUN	Nunavut	44.8	68	NA	NA	5.580357143		NA	NA	NA		192	2017-07-11	180	BY	5	BY	73.15691	-79.96867	BylotIslandPos1	10.5	6847	7021.2	10017	-0.05815	PopBY1_5	9285	0	2	0.000215401	-0.013738074540517	0.0203933151555615	0.0175535734776624	-0.0432550878453872	-0.00160025779361366	-0.0194202200355322	PopBY1	BY	yellow	V2	-1814632.34428116	-320991.853859361	-1814632.34428116	-320991.853859361
PopBY1_7	1.3e-05	0.64668	1e-05	0.09223	0.261067	Bylot	73.15691	-79.96867	20			NA	EstherLévesqueandVincentMarie	4.5	2	-2	92	NUN	Nunavut	45.8	174	NA	NA	5.458515284		NA	NA	NA		192	2017-07-11	180	BY	7	BY	73.15691	-79.96867	BylotIslandPos1	10.5	6728	7001.6	9985	-0.09171	PopBY1_7	9285	0	26	0.00280022	-0.0139501760790368	0.0186191411438538	0.0291193726948311	-0.0485716719650124	-0.00569873306109806	-0.0211165002714707	PopBY1	BY	yellow	V2	-1814632.34428116	-320991.853859361	-1814632.34428116	-320991.853859361
PopBY2_12	1e-05	0.630427	1e-05	0.08515	0.284403	Bylot	73.15691	-79.96867	20			NA	EstherLévesqueandVincentMarie	4.5	2	-2	92	NUN	Nunavut	55.8	98	NA	NA	4.480286738		NA	NA	NA		192	2017-07-11	180	BY	12	BY	73.15691	-79.96867	BylotIslandPos2	10.5	6821	6984.7	9959	-0.05502	PopBY2_12	9285	0	44	0.00473883	-0.0136903656985086	0.0173729206908977	0.024637160088	-0.0449360799344844	-0.00938318518577513	-0.0199546626026388	PopBY2	BY	yellow	V2	-1814632.34428116	-320991.853859361	-1814632.34428116	-320991.853859361
PopBY2_3	1e-05	0.634898	1e-05	0.043833	0.321249	Bylot	73.15691	-79.96867	20			NA	EstherLévesqueandVincentMarie	4.5	2	-2	92	NUN	Nunavut	64.4	116	NA	NA	3.881987578		NA	NA	NA		192	2017-07-11	180	BY	3	BY	73.15691	-79.96867	BylotIslandPos2	10.5	6639	7006	9996	-0.12275	PopBY2_3	9285	0	23	0.00247711	-0.0135099659025068	0.0165271270697416	0.02096322678811	-0.0509730206927365	-0.00815952423257841	-0.0191656252167332	PopBY2	BY	yellow	V2	-1814632.34428116	-320991.853859361	-1814632.34428116	-320991.853859361
PopBY2_9	1e-05	0.712599	1e-05	0.032566	0.254815	Bylot	73.15691	-79.96867	20			NA	EstherLévesqueandVincentMarie	4.5	2	-2	92	NUN	Nunavut	23.2	37.8	1.88	1.43	10.77586207	2018-03-05	23	30	0.766666667		192	2017-07-11	180	BY	9	BY	73.15691	-79.96867	BylotIslandPos2	10.5	6877	7006.8	9995	-0.04342	PopBY2_9	9285	0	21	0.00226171	-0.0136298768475407	0.0181440826721108	0.0296954432546594	-0.0623985831088955	-0.00960614279298487	-0.0225852856657327	PopBY2	BY	yellow	V2	-1814632.34428116	-320991.853859361	-1814632.34428116	-320991.853859361
PopBY3_14	1e-05	0.686359	1e-05	0.016514	0.297107	Bylot	73.15691	-79.96867	20			NA	EstherLévesqueandVincentMarie	4.5	2	-2	92	NUN	Nunavut	87.2	105	NA	NA	2.866972477		NA	NA	NA		192	2017-07-11	180	BY	14	BY	73.15691	-79.96867	BylotIslandPos3	10.5	7022	6987.4	9965	0.01162	PopBY3_14	9285	0	40	0.00430802	-0.0142974853109614	0.0189496316433953	0.023555693171201	-0.0602329435063798	-0.00708298404711809	-0.020132024443274	PopBY3	BY	yellow	V2	-1814632.34428116	-320991.853859361	-1814632.34428116	-320991.853859361
PopBY3_18	1e-05	0.64845	1e-05	0.058536	0.292995	Bylot	73.15691	-79.96867	20			NA	EstherLévesqueandVincentMarie	4.5	2	-2	92	NUN	Nunavut	51.2	34	1.84	1.32	4.8828125	2018-03-05	19	27	0.703703704		192	2017-07-11	180	BY	18	BY	73.15691	-79.96867	BylotIslandPos3	10.5	6816	6997.3	9982	-0.06073	PopBY3_18	9285	0	32	0.00344642	-0.0137132106233627	0.0170452336051871	0.023271929834207	-0.0520602532277659	-0.0103346837279528	-0.0266746656986955	PopBY3	BY	yellow	V2	-1814632.34428116	-320991.853859361	-1814632.34428116	-320991.853859361
PopBY3_19	1e-05	0.614363	1e-05	0.081585	0.304032	Bylot	73.15691	-79.96867	20			NA	EstherLévesqueandVincentMarie	4.5	2	-2	92	NUN	Nunavut	63.2	53.2	NA	NA	3.955696203		NA	NA	NA		192	2017-07-11	180	BY	19	BY	73.15691	-79.96867	BylotIslandPos3	10.5	6833	7004.5	9992	-0.05739	PopBY3_19	9285	0	28	0.00301562	-0.0140302662326133	0.0184537728678903	0.0216795372521178	-0.0475395617205666	-0.00404047419259521	-0.0185506246301801	PopBY3	BY	yellow	V2	-1814632.34428116	-320991.853859361	-1814632.34428116	-320991.853859361
PopCR_10	1e-05	0.024237	1e-05	0.54195	0.433793	ClydeRiver	70.4844	-68.5131	27	byairport		NA	CassandraElphinstone	4.5	NA	NA	NA	NUN	Nunavut	38.4	77	1.75	1.17	6.510416667	2018-03-07	21	20	1.05	duplicate30mg	183	July22017	NA	CR	10	CR	70.4844	-68.5131	ClydeRiver	10.5	7135	7369.2	10491	-0.07502	PopCR_10	9285	0	23	0.00247711	-0.0136596237049103	0.0176694422760174	0.00342271414271541	0.0629736788090303	0.00575784859544404	-0.0188527162323229	PopCR	CR	orange	V4	-1991579.88836704	-783978.222541591	-1991579.88836704	-783978.222541591
PopCR_12	1e-05	1e-05	1e-05	0.610233	0.389737	ClydeRiver	70.4844	-68.5131	27	byairport		NA	CassandraElphinstone	4.5	NA	NA	NA	NUN	Nunavut	24.4	115	NA	NA	10.24590164		NA	NA	NA		183	July22017	NA	CR	12	CR	70.4844	-68.5131	ClydeRiver	10.5	8631	7336.5	10440	0.41712	PopCR_12	9285	0	58	0.00624663	-0.0140370872450232	0.0180160671223301	0.00295400376227894	0.0893741401156357	0.0153558645660873	-0.0165930250438918	PopCR	CR	orange	V4	-1991579.88836704	-783978.222541591	-1991579.88836704	-783978.222541591
PopCR_13	1e-05	0.014307	1e-05	0.557599	0.428074	ClydeRiver	70.4844	-68.5131	27	byairport		NA	CassandraElphinstone	4.5	NA	NA	NA	NUN	Nunavut	71.4	278	NA	NA	3.50140056		NA	NA	NA		183	July22017	NA	CR	13	CR	70.4844	-68.5131	ClydeRiver	10.5	7284	7355.7	10469	-0.02304	PopCR_13	9285	0	66	0.00710824	-0.0133749141812454	0.0162991919293304	0.00488727423655479	0.0704554076655318	0.00867169524168731	-0.0188965145202262	PopCR	CR	orange	V4	-1991579.88836704	-783978.222541591	-1991579.88836704	-783978.222541591
PopCR_17	1e-05	1e-05	1e-05	0.538255	0.461715	ClydeRiver	70.4844	-68.5131	27	byairport		NA	CassandraElphinstone	4.5	NA	NA	NA	NUN	Nunavut	61.2	185	NA	NA	4.08496732		NA	NA	NA		183	July22017	NA	CR	17	CR	70.4844	-68.5131	ClydeRiver	10.5	7255	7385	10513	-0.04156	PopCR_17	9285	0	16	0.00172321	-0.01365952777413	0.0157928065336818	5.50181329375087e-05	0.0675334429788891	0.00511695983139127	-0.0100608873134153	PopCR	CR	orange	V4	-1991579.88836704	-783978.222541591	-1991579.88836704	-783978.222541591
